TIMESTAMP,FORECAST
20131105 16:00,0.44615483
20131105 17:00,0.4461034
20131105 18:00,0.44605196
20131105 19:00,0.44600052
20131105 20:00,0.44594908
20131105 21:00,0.4458977
20131105 22:00,0.4458462
20131105 23:00,0.44579476
20131106 0:00,0.44574338
20131106 1:00,0.44569194
20131106 2:00,0.4456405
20131106 3:00,0.44558907
20131106 4:00,0.44553763
20131106 5:00,0.4454862
20131106 6:00,0.44543478
20131106 7:00,0.44538334
20131106 8:00,0.44533193
20131106 9:00,0.4452805
20131106 10:00,0.44522902
20131106 11:00,0.4451776
20131106 12:00,0.4451262
20131106 13:00,0.44507477
20131106 14:00,0.4450233
20131106 15:00,0.44497186
20131106 16:00,0.44492048
20131106 17:00,0.44486898
20131106 18:00,0.44481754
20131106 19:00,0.44476616
20131106 20:00,0.4447147
20131106 21:00,0.44466326
20131106 22:00,0.44461185
20131106 23:00,0.4445604
20131107 0:00,0.44450897
20131107 1:00,0.44445753
20131107 2:00,0.4444061
20131107 3:00,0.4443547
20131107 4:00,0.44430327
20131107 5:00,0.4442518
20131107 6:00,0.4442004
20131107 7:00,0.44414896
20131107 8:00,0.44409752
20131107 9:00,0.44404608
20131107 10:00,0.44399467
20131107 11:00,0.4439429
20131107 12:00,0.4438902
20131107 13:00,0.44383755
20131107 14:00,0.4437849
20131107 15:00,0.44373226
20131107 16:00,0.44367957
20131107 17:00,0.4436269
20131107 18:00,0.44357425
20131107 19:00,0.44352156
20131107 20:00,0.44346893
20131107 21:00,0.4434162
20131107 22:00,0.4433636
20131107 23:00,0.44331095
20131108 0:00,0.4432583
20131108 1:00,0.44320562
20131108 2:00,0.4431529
20131108 3:00,0.44310027
20131108 4:00,0.44304764
20131108 5:00,0.44299495
20131108 6:00,0.4429423
20131108 7:00,0.44288963
20131108 8:00,0.44283697
20131108 9:00,0.4427843
20131108 10:00,0.44273162
20131108 11:00,0.442679
20131108 12:00,0.4426263
20131108 13:00,0.44257367
20131108 14:00,0.44252098
20131108 15:00,0.44246835
20131108 16:00,0.44241565
20131108 17:00,0.442363
20131108 18:00,0.44231033
20131108 19:00,0.44225767
20131108 20:00,0.442205
20131108 21:00,0.44215238
20131108 22:00,0.4420997
20131108 23:00,0.442047
20131109 0:00,0.4419943
20131109 1:00,0.44194168
20131109 2:00,0.441889
20131109 3:00,0.44183636
20131109 4:00,0.4417837
20131109 5:00,0.44173104
20131109 6:00,0.4416784
20131109 7:00,0.44162568
20131109 8:00,0.44157302
20131109 9:00,0.4415204
20131109 10:00,0.4414677
20131109 11:00,0.44141507
20131109 12:00,0.44136244
20131109 13:00,0.44130975
20131109 14:00,0.44125706
20131109 15:00,0.44120437
20131109 16:00,0.44115174
20131109 17:00,0.44109905
20131109 18:00,0.44104636
20131109 19:00,0.44099376
20131109 20:00,0.4409411
20131109 21:00,0.44088846
20131109 22:00,0.4408357
20131109 23:00,0.4407831
20131110 0:00,0.44073045
20131110 1:00,0.4406778
20131110 2:00,0.4406251
20131110 3:00,0.44057244
20131110 4:00,0.4405198
20131110 5:00,0.4404671
20131110 6:00,0.44041446
20131110 7:00,0.4403618
20131110 8:00,0.4403091
20131110 9:00,0.44025645
20131110 10:00,0.4402038
20131110 11:00,0.44015115
20131110 12:00,0.44009846
20131110 13:00,0.44004583
20131110 14:00,0.43999317
20131110 15:00,0.43994045
20131110 16:00,0.43988782
20131110 17:00,0.43983513
20131110 18:00,0.4397825
20131110 19:00,0.43972987
20131110 20:00,0.43967715
20131110 21:00,0.43962452
20131110 22:00,0.43957186
20131110 23:00,0.43951917
20131111 0:00,0.4394665
20131111 1:00,0.43941385
20131111 2:00,0.4393612
20131111 3:00,0.4393085
20131111 4:00,0.4392559
20131111 5:00,0.43920317
20131111 6:00,0.4391505
20131111 7:00,0.43909788
20131111 8:00,0.43904525
20131111 9:00,0.4389926
20131111 10:00,0.4389399
20131111 11:00,0.43888724
20131111 12:00,0.43883458
20131111 13:00,0.43878186
20131111 14:00,0.4387292
20131111 15:00,0.4386766
20131111 16:00,0.4386239
20131111 17:00,0.43857127
20131111 18:00,0.43851858
20131111 19:00,0.43846595
20131111 20:00,0.43841326
20131111 21:00,0.43836063
20131111 22:00,0.4383079
20131111 23:00,0.43825525
20131112 0:00,0.43820262
20131112 1:00,0.43814993
20131112 2:00,0.4380973
20131112 3:00,0.4380446
20131112 4:00,0.43799192
20131112 5:00,0.4379393
20131112 6:00,0.43788663
20131112 7:00,0.43783394
20131112 8:00,0.43778127
20131112 9:00,0.4377286
20131112 10:00,0.43767595
20131112 11:00,0.4376233
20131112 12:00,0.43757066
20131112 13:00,0.43751797
20131112 14:00,0.4374653
20131112 15:00,0.43741265
20131112 16:00,0.43736
20131112 17:00,0.43730736
20131112 18:00,0.43725464
20131112 19:00,0.43720204
20131112 20:00,0.43714935
20131112 21:00,0.43709666
20131112 22:00,0.43704402
20131112 23:00,0.43699133
20131113 0:00,0.43693867
20131113 1:00,0.43688607
20131113 2:00,0.43683338
20131113 3:00,0.4367807
20131113 4:00,0.43672803
20131113 5:00,0.43667537
20131113 6:00,0.4366227
20131113 7:00,0.43657005
20131113 8:00,0.43651736
20131113 9:00,0.43646473
20131113 10:00,0.43641207
20131113 11:00,0.43635935
20131113 12:00,0.43630674
20131113 13:00,0.43625408
20131113 14:00,0.4362014
20131113 15:00,0.4361487
20131113 16:00,0.4360961
20131113 17:00,0.43604344
20131113 18:00,0.43599075
20131113 19:00,0.43593806
20131113 20:00,0.4358854
20131113 21:00,0.43583274
20131113 22:00,0.4357801
20131113 23:00,0.43572748
20131114 0:00,0.4356748
20131114 1:00,0.4356221
20131114 2:00,0.43556944
20131114 3:00,0.43551683
20131114 4:00,0.4354641
20131114 5:00,0.4354115
20131114 6:00,0.43535876
20131114 7:00,0.43530616
20131114 8:00,0.43525347
20131114 9:00,0.4352008
20131114 10:00,0.43514815
20131114 11:00,0.4350955
20131114 12:00,0.4350428
20131114 13:00,0.43499017
20131114 14:00,0.43493748
20131114 15:00,0.4348848
20131114 16:00,0.43483216
20131114 17:00,0.43477952
20131114 18:00,0.43472677
20131114 19:00,0.43467414
20131114 20:00,0.4346215
20131114 21:00,0.43456882
20131114 22:00,0.4345162
20131114 23:00,0.4344635
20131115 0:00,0.43441087
20131115 1:00,0.43435818
20131115 2:00,0.43430555
20131115 3:00,0.43425286
20131115 4:00,0.4342002
20131115 5:00,0.43414754
20131115 6:00,0.43409485
20131115 7:00,0.43404222
20131115 8:00,0.43398955
20131115 9:00,0.43393686
20131115 10:00,0.4338842
20131115 11:00,0.43383154
20131115 12:00,0.43377888
20131115 13:00,0.43372622
20131115 14:00,0.43367356
20131115 15:00,0.4336209
20131115 16:00,0.4335682
20131115 17:00,0.4335156
20131115 18:00,0.43346292
20131115 19:00,0.43341023
20131115 20:00,0.43335757
20131115 21:00,0.4333049
20131115 22:00,0.4332523
20131115 23:00,0.43319958
20131116 0:00,0.43314692
20131116 1:00,0.43309426
20131116 2:00,0.43304157
20131116 3:00,0.43298894
20131116 4:00,0.43293625
20131116 5:00,0.43288362
20131116 6:00,0.43283093
20131116 7:00,0.4327783
20131116 8:00,0.4327256
20131116 9:00,0.43267298
20131116 10:00,0.4326203
20131116 11:00,0.4325676
20131116 12:00,0.43251497
20131116 13:00,0.43246233
20131116 14:00,0.43240964
20131116 15:00,0.43235698
20131116 16:00,0.43230426
20131116 17:00,0.43225163
20131116 18:00,0.432199
20131116 19:00,0.43214634
20131116 20:00,0.43209368
20131116 21:00,0.432041
20131116 22:00,0.43198836
20131116 23:00,0.43193567
20131117 0:00,0.43188304
20131117 1:00,0.43183035
20131117 2:00,0.43177766
20131117 3:00,0.43172503
20131117 4:00,0.43167233
20131117 5:00,0.4316197
20131117 6:00,0.431567
20131117 7:00,0.43151438
20131117 8:00,0.43146175
20131117 9:00,0.43140906
20131117 10:00,0.43135637
20131117 11:00,0.43130374
20131117 12:00,0.43125105
20131117 13:00,0.43119842
20131117 14:00,0.43114573
20131117 15:00,0.43109307
20131117 16:00,0.43104038
20131117 17:00,0.43098772
20131117 18:00,0.43093508
20131117 19:00,0.4308824
20131117 20:00,0.43082976
20131117 21:00,0.43077707
20131117 22:00,0.43072438
20131117 23:00,0.43067175
20131118 0:00,0.43061906
20131118 1:00,0.43056646
20131118 2:00,0.43051374
20131118 3:00,0.4304611
20131118 4:00,0.43040842
20131118 5:00,0.4303558
20131118 6:00,0.43030316
20131118 7:00,0.4302504
20131118 8:00,0.43019778
20131118 9:00,0.4301451
20131118 10:00,0.43009245
20131118 11:00,0.43003982
20131118 12:00,0.42998713
20131118 13:00,0.42993447
20131118 14:00,0.4298818
20131118 15:00,0.42982912
20131118 16:00,0.42977646
20131118 17:00,0.4297238
20131118 18:00,0.42967117
20131118 19:00,0.42961848
20131118 20:00,0.42956582
20131118 21:00,0.42951316
20131118 22:00,0.4294605
20131118 23:00,0.42940784
20131119 0:00,0.42935514
20131119 1:00,0.4293025
20131119 2:00,0.42924982
20131119 3:00,0.4291972
20131119 4:00,0.42914456
20131119 5:00,0.42909187
20131119 6:00,0.4290392
20131119 7:00,0.4289865
20131119 8:00,0.42893392
20131119 9:00,0.4288812
20131119 10:00,0.42882854
20131119 11:00,0.4287759
20131119 12:00,0.42872322
20131119 13:00,0.42867056
20131119 14:00,0.4286179
20131119 15:00,0.42856526
20131119 16:00,0.4285126
20131119 17:00,0.42845988
20131119 18:00,0.42840725
20131119 19:00,0.42835456
20131119 20:00,0.42830187
20131119 21:00,0.42824924
20131119 22:00,0.4281966
20131119 23:00,0.42814395
20131120 0:00,0.4280913
20131120 1:00,0.42803863
20131120 2:00,0.4279859
20131120 3:00,0.42793328
20131120 4:00,0.4278806
20131120 5:00,0.42782792
20131120 6:00,0.4277753
20131120 7:00,0.42772257
20131120 8:00,0.42767
20131120 9:00,0.42761734
20131120 10:00,0.42756462
20131120 11:00,0.42751196
20131120 12:00,0.4274593
20131120 13:00,0.42740667
20131120 14:00,0.42735398
20131120 15:00,0.42730132
20131120 16:00,0.42724866
20131120 17:00,0.42719597
20131120 18:00,0.42714334
20131120 19:00,0.42709062
20131120 20:00,0.427038
20131120 21:00,0.42698535
20131120 22:00,0.42693263
20131120 23:00,0.42688
20131121 0:00,0.42682734
20131121 1:00,0.42677468
20131121 2:00,0.42672205
20131121 3:00,0.42666936
20131121 4:00,0.42661667
20131121 5:00,0.42656404
20131121 6:00,0.42651135
20131121 7:00,0.42645872
20131121 8:00,0.42640603
20131121 9:00,0.42635334
20131121 10:00,0.4263007
20131121 11:00,0.42624807
20131121 12:00,0.42619538
20131121 13:00,0.4261427
20131121 14:00,0.42609006
20131121 15:00,0.42603737
20131121 16:00,0.42598474
20131121 17:00,0.42593205
20131121 18:00,0.4258794
20131121 19:00,0.4258268
20131121 20:00,0.4257741
20131121 21:00,0.4257214
20131121 22:00,0.42566872
20131121 23:00,0.4256161
20131122 0:00,0.42556345
20131122 1:00,0.42551076
20131122 2:00,0.42545807
20131122 3:00,0.42540538
20131122 4:00,0.42535278
20131122 5:00,0.42530012
20131122 6:00,0.42524743
20131122 7:00,0.4251948
20131122 8:00,0.4251421
20131122 9:00,0.42508948
20131122 10:00,0.42503676
20131122 11:00,0.42498416
20131122 12:00,0.42493147
20131122 13:00,0.42487884
20131122 14:00,0.42482615
20131122 15:00,0.42477345
20131122 16:00,0.42472082
20131122 17:00,0.42466813
20131122 18:00,0.4246155
20131122 19:00,0.4245628
20131122 20:00,0.42451018
20131122 21:00,0.4244575
20131122 22:00,0.42440483
20131122 23:00,0.42435217
20131123 0:00,0.42429954
20131123 1:00,0.42424685
20131123 2:00,0.42419422
20131123 3:00,0.42414153
20131123 4:00,0.42408884
20131123 5:00,0.4240362
20131123 6:00,0.4239835
20131123 7:00,0.42393088
20131123 8:00,0.4238782
20131123 9:00,0.42382556
20131123 10:00,0.42377284
20131123 11:00,0.42372024
20131123 12:00,0.42366755
20131123 13:00,0.42361486
20131123 14:00,0.42356223
20131123 15:00,0.42350954
20131123 16:00,0.4234569
20131123 17:00,0.42340428
20131123 18:00,0.42335153
20131123 19:00,0.42329893
20131123 20:00,0.42324626
20131123 21:00,0.42319357
20131123 22:00,0.42314088
20131123 23:00,0.42308825
20131124 0:00,0.42303562
20131124 1:00,0.42298293
20131124 2:00,0.42293027
20131124 3:00,0.4228776
20131124 4:00,0.42282492
20131124 5:00,0.4227723
20131124 6:00,0.4227196
20131124 7:00,0.42266697
20131124 8:00,0.42261428
20131124 9:00,0.42256162
20131124 10:00,0.42250898
20131124 11:00,0.4224563
20131124 12:00,0.42240363
20131124 13:00,0.42235094
20131124 14:00,0.4222983
20131124 15:00,0.42224568
20131124 16:00,0.42219296
20131124 17:00,0.42214033
20131124 18:00,0.42208767
20131124 19:00,0.42203498
20131124 20:00,0.4219823
20131124 21:00,0.42192972
20131124 22:00,0.42187703
20131124 23:00,0.42182434
20131125 0:00,0.42177165
20131125 1:00,0.42171896
20131125 2:00,0.42166635
20131125 3:00,0.4216137
20131125 4:00,0.421561
20131125 5:00,0.42150837
20131125 6:00,0.42145568
20131125 7:00,0.42140305
20131125 8:00,0.42135036
20131125 9:00,0.4212977
20131125 10:00,0.42124504
20131125 11:00,0.42119238
20131125 12:00,0.42113972
20131125 13:00,0.42108703
20131125 14:00,0.4210344
20131125 15:00,0.42098173
20131125 16:00,0.42092907
20131125 17:00,0.42087644
20131125 18:00,0.42082372
20131125 19:00,0.42077106
20131125 20:00,0.42071843
20131125 21:00,0.42066574
20131125 22:00,0.4206131
20131125 23:00,0.42056042
20131126 0:00,0.42050773
20131126 1:00,0.4204551
20131126 2:00,0.4204024
20131126 3:00,0.42034978
20131126 4:00,0.4202971
20131126 5:00,0.42024443
20131126 6:00,0.42019176
20131126 7:00,0.4201391
20131126 8:00,0.42008647
20131126 9:00,0.42003375
20131126 10:00,0.41998112
20131126 11:00,0.41992843
20131126 12:00,0.4198758
20131126 13:00,0.41982314
20131126 14:00,0.41977042
20131126 15:00,0.41971785
20131126 16:00,0.41966516
20131126 17:00,0.41961247
20131126 18:00,0.41955984
20131126 19:00,0.41950718
20131126 20:00,0.41945451
20131126 21:00,0.41940182
20131126 22:00,0.41934913
20131126 23:00,0.41929644
20131127 0:00,0.4192438
20131127 1:00,0.41919118
20131127 2:00,0.4191385
20131127 3:00,0.41908586
20131127 4:00,0.41903317
20131127 5:00,0.4189805
20131127 6:00,0.41892785
20131127 7:00,0.41887516
20131127 8:00,0.41882256
20131127 9:00,0.41876987
20131127 10:00,0.4187172
20131127 11:00,0.41866452
20131127 12:00,0.41861188
20131127 13:00,0.41855922
20131127 14:00,0.41850653
20131127 15:00,0.41845387
20131127 16:00,0.4184012
20131127 17:00,0.41834855
20131127 18:00,0.41829592
20131127 19:00,0.41824323
20131127 20:00,0.4181906
20131127 21:00,0.41813788
20131127 22:00,0.41808525
20131127 23:00,0.41803262
20131128 0:00,0.4179799
20131128 1:00,0.41792727
20131128 2:00,0.4178746
20131128 3:00,0.41782194
20131128 4:00,0.41776925
20131128 5:00,0.41771662
20131128 6:00,0.41766393
20131128 7:00,0.41761127
20131128 8:00,0.4175586
20131128 9:00,0.41750595
20131128 10:00,0.4174533
20131128 11:00,0.41740066
20131128 12:00,0.41734797
20131128 13:00,0.41729534
20131128 14:00,0.41724262
20131128 15:00,0.41718996
20131128 16:00,0.41713732
20131128 17:00,0.41708463
20131128 18:00,0.41703203
20131128 19:00,0.4169793
20131128 20:00,0.41692665
20131128 21:00,0.416874
20131128 22:00,0.41682136
20131128 23:00,0.4167687
20131129 0:00,0.41671598
20131129 1:00,0.41666335
20131129 2:00,0.41661066
20131129 3:00,0.41655803
20131129 4:00,0.41650534
20131129 5:00,0.4164527
20131129 6:00,0.41640005
20131129 7:00,0.41634735
20131129 8:00,0.4162947
20131129 9:00,0.41624206
20131129 10:00,0.41618934
20131129 11:00,0.41613674
20131129 12:00,0.41608405
20131129 13:00,0.4160314
20131129 14:00,0.41597867
20131129 15:00,0.41592604
20131129 16:00,0.4158734
20131129 17:00,0.41582072
20131129 18:00,0.4157681
20131129 19:00,0.41571534
20131129 20:00,0.41566277
20131129 21:00,0.41561007
20131129 22:00,0.41555738
20131129 23:00,0.41550475
20131130 0:00,0.41545206
20131130 1:00,0.41539943
20131130 2:00,0.41534674
20131130 3:00,0.4152941
20131130 4:00,0.41524145
20131130 5:00,0.41518876
20131130 6:00,0.41513607
20131130 7:00,0.4150834
20131130 8:00,0.41503078
20131130 9:00,0.41497815
20131130 10:00,0.41492546
20131130 11:00,0.41487283
20131130 12:00,0.4148201
20131130 13:00,0.41476744
20131130 14:00,0.4147148
20131130 15:00,0.41466212
20131130 16:00,0.41460943
20131130 17:00,0.4145568
20131130 18:00,0.41450414
20131130 19:00,0.41445148
20131130 20:00,0.4143988
20131130 21:00,0.41434616
20131130 22:00,0.41429353
20131130 23:00,0.41424084
20131201 0:00,0.41418818
