TIMESTAMP,FORECAST
20131109 16:00,0.4333287
20131109 17:00,0.41542846
20131109 18:00,0.41297364
20131109 19:00,0.4075471
20131109 20:00,0.42077038
20131109 21:00,0.48433137
20131109 22:00,0.57665235
20131109 23:00,0.5725963
20131110 0:00,0.5274049
20131110 1:00,0.57915395
20131110 2:00,0.5678982
20131110 3:00,0.54546183
20131110 4:00,0.5458257
20131110 5:00,0.5730001
20131110 6:00,0.5985836
20131110 7:00,0.61044693
20131110 8:00,0.57959956
20131110 9:00,0.43270344
20131110 10:00,0.37209743
20131110 11:00,0.43632472
20131110 12:00,0.564061
20131110 13:00,0.48672935
20131110 14:00,0.43967694
20131110 15:00,0.40119356
20131110 16:00,0.36535388
20131110 17:00,0.32124972
20131110 18:00,0.2525783
20131110 19:00,0.20037237
20131110 20:00,0.2216233
20131110 21:00,0.29434004
20131110 22:00,0.33831096
20131110 23:00,0.44702995
20131111 0:00,0.47420332
20131111 1:00,0.41931516
20131111 2:00,0.42098287
20131111 3:00,0.46737432
20131111 4:00,0.5046753
20131111 5:00,0.5210743
20131111 6:00,0.52970684
20131111 7:00,0.5461891
20131111 8:00,0.505302
20131111 9:00,0.32971585
20131111 10:00,0.2453228
20131111 11:00,0.40665677
20131111 12:00,0.43775666
20131111 13:00,0.31124198
20131111 14:00,0.22533625
20131111 15:00,0.14010596
20131111 16:00,0.10910258
20131111 17:00,0.10618023
20131111 18:00,0.10725831
20131111 19:00,0.10352729
20131111 20:00,0.097283885
20131111 21:00,0.1484929
20131111 22:00,0.21437457
20131111 23:00,0.36030853
20131112 0:00,0.42531994
20131112 1:00,0.4632632
20131112 2:00,0.47940564
20131112 3:00,0.5196103
20131112 4:00,0.53539735
20131112 5:00,0.5537307
20131112 6:00,0.58235115
20131112 7:00,0.60799265
20131112 8:00,0.64867896
20131112 9:00,0.6470691
20131112 10:00,0.5720393
20131112 11:00,0.47648704
20131112 12:00,0.40788358
20131112 13:00,0.33981746
20131112 14:00,0.27480316
20131112 15:00,0.22481531
20131112 16:00,0.18072543
20131112 17:00,0.15999663
20131112 18:00,0.14786878
20131112 19:00,0.12686846
20131112 20:00,0.09672424
20131112 21:00,0.24252889
20131112 22:00,0.12845613
20131112 23:00,0.04247886
20131113 0:00,0.04247886
20131113 1:00,0.04247886
20131113 2:00,0.04247886
20131113 3:00,0.103520684
20131113 4:00,0.22104526
20131113 5:00,0.31542462
20131113 6:00,0.3703268
20131113 7:00,0.40002868
20131113 8:00,0.425986
20131113 9:00,0.4259106
20131113 10:00,0.544178
20131113 11:00,0.5182137
20131113 12:00,0.40586412
20131113 13:00,0.3364949
20131113 14:00,0.3596989
20131113 15:00,0.43990391
20131113 16:00,0.43341303
20131113 17:00,0.4074667
20131113 18:00,0.38524902
20131113 19:00,0.39006093
20131113 20:00,0.40824634
20131113 21:00,0.4392588
20131113 22:00,0.41169703
20131113 23:00,0.29168367
20131114 0:00,0.11423735
20131114 1:00,0.05446721
20131114 2:00,0.2530603
20131114 3:00,0.4590117
20131114 4:00,0.54132646
20131114 5:00,0.52197874
20131114 6:00,0.45137283
20131114 7:00,0.39137995
20131114 8:00,0.3342127
20131114 9:00,0.15493512
20131114 10:00,0.19253218
20131114 11:00,0.30769634
20131114 12:00,0.56439704
20131114 13:00,0.63641995
20131114 14:00,0.63841677
20131114 15:00,0.61760306
20131114 16:00,0.5462733
20131114 17:00,0.4933809
20131114 18:00,0.5431537
20131114 19:00,0.557038
20131114 20:00,0.55533457
20131114 21:00,0.6123313
20131114 22:00,0.65493643
20131114 23:00,0.70120084
20131115 0:00,0.6693573
20131115 1:00,0.5213404
20131115 2:00,0.33240438
20131115 3:00,0.05383017
20131115 4:00,0.04247886
20131115 5:00,0.04247886
20131115 6:00,0.04247886
20131115 7:00,0.04247886
20131115 8:00,0.08412965
20131115 9:00,0.06349993
20131115 10:00,0.06631242
20131115 11:00,0.11042919
20131115 12:00,0.2550452
20131115 13:00,0.5000616
20131115 14:00,0.7241041
20131115 15:00,0.7157438
20131115 16:00,0.693418
20131115 17:00,0.6622846
20131115 18:00,0.6410776
20131115 19:00,0.6372486
20131115 20:00,0.64202243
20131115 21:00,0.6343868
20131115 22:00,0.6569137
20131115 23:00,0.608466
20131116 0:00,0.53142977
20131116 1:00,0.33489692
20131116 2:00,0.22909054
20131116 3:00,0.2424778
20131116 4:00,0.2901281
20131116 5:00,0.37776813
20131116 6:00,0.4567486
20131116 7:00,0.5111818
20131116 8:00,0.53864694
20131116 9:00,0.46508232
20131116 10:00,0.41051304
20131116 11:00,0.41561404
20131116 12:00,0.48087913
20131116 13:00,0.46643698
20131116 14:00,0.42760664
20131116 15:00,0.3799547
20131116 16:00,0.32810062
20131116 17:00,0.298578
20131116 18:00,0.30604213
20131116 19:00,0.3126388
20131116 20:00,0.3346085
20131116 21:00,0.41130888
20131116 22:00,0.47019395
20131116 23:00,0.483679
20131117 0:00,0.43085572
20131117 1:00,0.3091793
20131117 2:00,0.29215312
20131117 3:00,0.25818482
20131117 4:00,0.21319762
20131117 5:00,0.18828171
20131117 6:00,0.20116013
20131117 7:00,0.22685328
20131117 8:00,0.25401363
20131117 9:00,0.1329669
20131117 10:00,0.20650512
20131117 11:00,0.27369088
20131117 12:00,0.25641596
20131117 13:00,0.2242532
20131117 14:00,0.21031743
20131117 15:00,0.17968017
20131117 16:00,0.1551098
20131117 17:00,0.1303454
20131117 18:00,0.13750124
20131117 19:00,0.19456261
20131117 20:00,0.18608588
20131117 21:00,0.26535368
20131117 22:00,0.3062392
20131117 23:00,0.43930686
20131118 0:00,0.3692697
20131118 1:00,0.3432522
20131118 2:00,0.30307227
20131118 3:00,0.27222252
20131118 4:00,0.2542449
20131118 5:00,0.23363745
20131118 6:00,0.21181765
20131118 7:00,0.21855319
20131118 8:00,0.2606775
20131118 9:00,0.2510997
20131118 10:00,0.24506289
20131118 11:00,0.23211917
20131118 12:00,0.04247886
20131118 13:00,0.2545885
20131118 14:00,0.21371678
20131118 15:00,0.23496646
20131118 16:00,0.31480312
20131118 17:00,0.35790372
20131118 18:00,0.36872733
20131118 19:00,0.37298757
20131118 20:00,0.37492627
20131118 21:00,0.44552115
20131118 22:00,0.47682637
20131118 23:00,0.5984591
20131119 0:00,0.6967288
20131119 1:00,0.6264655
20131119 2:00,0.5619357
20131119 3:00,0.49956143
20131119 4:00,0.4873874
20131119 5:00,0.4700881
20131119 6:00,0.45570043
20131119 7:00,0.45379847
20131119 8:00,0.3658833
20131119 9:00,0.12320683
20131119 10:00,0.51034313
20131119 11:00,0.42928243
20131119 12:00,0.42314416
20131119 13:00,0.5391195
20131119 14:00,0.57895374
20131119 15:00,0.39402193
20131119 16:00,0.46985906
20131119 17:00,0.46227846
20131119 18:00,0.40195787
20131119 19:00,0.3025379
20131119 20:00,0.3657775
20131119 21:00,0.28806344
20131119 22:00,0.37512743
20131119 23:00,0.40940616
20131120 0:00,0.47994033
20131120 1:00,0.1752607
20131120 2:00,0.17472678
20131120 3:00,0.34719163
20131120 4:00,0.521758
20131120 5:00,0.5812719
20131120 6:00,0.5728473
20131120 7:00,0.58084255
20131120 8:00,0.60767615
20131120 9:00,0.7843005
20131120 10:00,0.7413235
20131120 11:00,0.62193537
20131120 12:00,0.52276874
20131120 13:00,0.43858385
20131120 14:00,0.41547337
20131120 15:00,0.40302733
20131120 16:00,0.3680922
20131120 17:00,0.26062915
20131120 18:00,0.27072573
20131120 19:00,0.276049
20131120 20:00,0.32914928
20131120 21:00,0.4205974
20131120 22:00,0.38937047
20131120 23:00,0.35865542
20131121 0:00,0.29632926
20131121 1:00,0.1670264
20131121 2:00,0.2810281
20131121 3:00,0.39056692
20131121 4:00,0.4518459
20131121 5:00,0.48186246
20131121 6:00,0.49907982
20131121 7:00,0.53444296
20131121 8:00,0.6157665
20131121 9:00,0.62940866
20131121 10:00,0.5179586
20131121 11:00,0.4600343
20131121 12:00,0.41498116
20131121 13:00,0.35577047
20131121 14:00,0.27390218
20131121 15:00,0.28079823
20131121 16:00,0.2133927
20131121 17:00,0.15292951
20131121 18:00,0.12436333
20131121 19:00,0.10317123
20131121 20:00,0.15869436
20131121 21:00,0.26604232
20131121 22:00,0.41621515
20131121 23:00,0.41191915
20131122 0:00,0.38018942
20131122 1:00,0.4373545
20131122 2:00,0.4472466
20131122 3:00,0.4407948
20131122 4:00,0.4709698
20131122 5:00,0.5329583
20131122 6:00,0.5984008
20131122 7:00,0.62727004
20131122 8:00,0.6392412
20131122 9:00,0.61735034
20131122 10:00,0.58512
20131122 11:00,0.52003205
20131122 12:00,0.42764115
20131122 13:00,0.35801458
20131122 14:00,0.3172653
20131122 15:00,0.27402398
20131122 16:00,0.26958612
20131122 17:00,0.25748163
20131122 18:00,0.2598969
20131122 19:00,0.25878426
20131122 20:00,0.25716385
20131122 21:00,0.33581784
20131122 22:00,0.4849306
20131122 23:00,0.53454584
20131123 0:00,0.46945107
20131123 1:00,0.4804781
20131123 2:00,0.4257837
20131123 3:00,0.41663098
20131123 4:00,0.4311728
20131123 5:00,0.4593651
20131123 6:00,0.45912024
20131123 7:00,0.4876085
20131123 8:00,0.5903808
20131123 9:00,0.58961976
20131123 10:00,0.44702035
20131123 11:00,0.40486932
20131123 12:00,0.32794818
20131123 13:00,0.31935367
20131123 14:00,0.3524484
20131123 15:00,0.35061246
20131123 16:00,0.36802685
20131123 17:00,0.35171038
20131123 18:00,0.31554997
20131123 19:00,0.28325206
20131123 20:00,0.33213156
20131123 21:00,0.4226266
20131123 22:00,0.4227207
20131123 23:00,0.35836706
20131124 0:00,0.27616006
20131124 1:00,0.09777485
20131124 2:00,0.055270143
20131124 3:00,0.081275254
20131124 4:00,0.13063714
20131124 5:00,0.18020287
20131124 6:00,0.22634509
20131124 7:00,0.2705631
20131124 8:00,0.2845221
20131124 9:00,0.2793179
20131124 10:00,0.30691436
20131124 11:00,0.3968688
20131124 12:00,0.44687068
20131124 13:00,0.48938507
20131124 14:00,0.4926783
20131124 15:00,0.4714408
20131124 16:00,0.43880442
20131124 17:00,0.41294578
20131124 18:00,0.38672844
20131124 19:00,0.38732067
20131124 20:00,0.40995532
20131124 21:00,0.46284232
20131124 22:00,0.49524269
20131124 23:00,0.5010672
20131125 0:00,0.41548735
20131125 1:00,0.18992239
20131125 2:00,0.046458337
20131125 3:00,0.04247886
20131125 4:00,0.04247886
20131125 5:00,0.04247886
20131125 6:00,0.04247886
20131125 7:00,0.04247886
20131125 8:00,0.04247886
20131125 9:00,0.05563289
20131125 10:00,0.27080622
20131125 11:00,0.39247808
20131125 12:00,0.34287605
20131125 13:00,0.37007034
20131125 14:00,0.426475
20131125 15:00,0.46096122
20131125 16:00,0.46849054
20131125 17:00,0.4752119
20131125 18:00,0.46748298
20131125 19:00,0.45990685
20131125 20:00,0.4272493
20131125 21:00,0.48892167
20131125 22:00,0.52126014
20131125 23:00,0.5047042
20131126 0:00,0.3892251
20131126 1:00,0.1055266
20131126 2:00,0.05393683
20131126 3:00,0.04247886
20131126 4:00,0.042948745
20131126 5:00,0.06878589
20131126 6:00,0.116496265
20131126 7:00,0.17382097
20131126 8:00,0.22668701
20131126 9:00,0.13873175
20131126 10:00,0.24634364
20131126 11:00,0.43814978
20131126 12:00,0.56316465
20131126 13:00,0.47134262
20131126 14:00,0.48330432
20131126 15:00,0.5142422
20131126 16:00,0.55382097
20131126 17:00,0.5941016
20131126 18:00,0.5935327
20131126 19:00,0.5861932
20131126 20:00,0.59142137
20131126 21:00,0.66581637
20131126 22:00,0.64395475
20131126 23:00,0.7225814
20131127 0:00,0.7874477
20131127 1:00,0.7135801
20131127 2:00,0.6672312
20131127 3:00,0.6533806
20131127 4:00,0.6489199
20131127 5:00,0.6332523
20131127 6:00,0.59001034
20131127 7:00,0.53834796
20131127 8:00,0.45750585
20131127 9:00,0.09891495
20131127 10:00,0.23401311
20131127 11:00,0.5776821
20131127 12:00,0.5274731
20131127 13:00,0.4644226
20131127 14:00,0.37876302
20131127 15:00,0.07790669
20131127 16:00,0.04247886
20131127 17:00,0.04247886
20131127 18:00,0.04247886
20131127 19:00,0.04247886
20131127 20:00,0.04247886
20131127 21:00,0.047352817
20131127 22:00,0.5142405
20131127 23:00,0.73363465
20131128 0:00,0.745031
20131128 1:00,0.48594686
20131128 2:00,0.7003001
20131128 3:00,0.51927197
20131128 4:00,0.53069943
20131128 5:00,0.6275557
20131128 6:00,0.5292022
20131128 7:00,0.2911261
20131128 8:00,0.39633024
20131128 9:00,0.390131
20131128 10:00,0.48681337
20131128 11:00,0.47154948
20131128 12:00,0.46705693
20131128 13:00,0.5844407
20131128 14:00,0.58336085
20131128 15:00,0.5540485
20131128 16:00,0.57924914
20131128 17:00,0.5535277
20131128 18:00,0.59958947
20131128 19:00,0.6095218
20131128 20:00,0.61696637
20131128 21:00,0.6937415
20131128 22:00,0.7249792
20131128 23:00,0.7073876
20131129 0:00,0.67268604
20131129 1:00,0.6164535
20131129 2:00,0.5525234
20131129 3:00,0.53089124
20131129 4:00,0.53543025
20131129 5:00,0.5345468
20131129 6:00,0.54460055
20131129 7:00,0.5689956
20131129 8:00,0.59976876
20131129 9:00,0.5578128
20131129 10:00,0.43733191
20131129 11:00,0.47343397
20131129 12:00,0.53899616
20131129 13:00,0.5983903
20131129 14:00,0.641917
20131129 15:00,0.6783299
20131129 16:00,0.6833217
20131129 17:00,0.6857421
20131129 18:00,0.7092626
20131129 19:00,0.7475661
20131129 20:00,0.76875454
20131129 21:00,0.80962837
20131129 22:00,0.8581937
20131129 23:00,0.85912603
20131130 0:00,0.85831225
20131130 1:00,0.8046757
20131130 2:00,0.7606583
20131130 3:00,0.6703082
20131130 4:00,0.6292913
20131130 5:00,0.6125044
20131130 6:00,0.59732586
20131130 7:00,0.5906204
20131130 8:00,0.6296891
20131130 9:00,0.49129057
20131130 10:00,0.48856816
20131130 11:00,0.5696629
20131130 12:00,0.6324124
20131130 13:00,0.67788935
20131130 14:00,0.7545065
20131130 15:00,0.8226678
20131130 16:00,0.74542075
20131130 17:00,0.65830207
20131130 18:00,0.72685266
20131130 19:00,0.74640524
20131130 20:00,0.8501144
20131130 21:00,0.8604341
20131130 22:00,0.85758275
20131130 23:00,0.80057025
20131201 0:00,0.6618158
